WORD,POS,INFO,SOURCE_FILE
some,DT,14,wsj_0062.dp
of,IN,15,wsj_0062.dp
the,DT,19,wsj_0062.dp
same,JJ,19,wsj_0062.dp
folks,NNS,16,wsj_0062.dp
that,WDT,19,wsj_0062.dp
are,VBP,20,wsj_0062.dp
major,JJ,24,wsj_0062.dp
magazine,NN,24,wsj_0062.dp
advertisers,NNS,21,wsj_0062.dp
these,DT,26,wsj_0062.dp
days,NNS,21,wsj_0062.dp
.,.,8,wsj_0062.dp
With,IN,10,wsj_0062.dp
only,RB,4,wsj_0062.dp
two,CD,4,wsj_0062.dp
issues,NNS,1,wsj_0062.dp
under,IN,4,wsj_0062.dp
its,PRP$,7,wsj_0062.dp
belt,NN,5,wsj_0062.dp
",",",",10,wsj_0062.dp
Garbage,NNP,10,wsj_0062.dp
has,VBZ,0,wsj_0062.dp
alienated,VBN,10,wsj_0062.dp
some,DT,14,wsj_0062.dp
would-be,JJ,14,wsj_0062.dp
advertisers,NNS,11,wsj_0062.dp
and,CC,11,wsj_0062.dp
raised,VBN,11,wsj_0062.dp
the,DT,18,wsj_0062.dp
ire,NN,16,wsj_0062.dp
of,IN,18,wsj_0062.dp
others,NNS,19,wsj_0062.dp
.,.,10,wsj_0062.dp
Campbell,NNP,2,wsj_0062.dp
Soup,NNP,7,wsj_0062.dp
",",",",4,wsj_0062.dp
for,IN,7,wsj_0062.dp
one,CD,4,wsj_0062.dp
",",",",4,wsj_0062.dp
is,VBZ,0,wsj_0062.dp
furious,JJ,7,wsj_0062.dp
its,PRP$,13,wsj_0062.dp
Souper,NNP,13,wsj_0062.dp
Combo,NNP,13,wsj_0062.dp
microwave,NN,13,wsj_0062.dp
product,NN,14,wsj_0062.dp
was,VBD,8,wsj_0062.dp
chastised,VBN,14,wsj_0062.dp
in,IN,15,wsj_0062.dp
the,DT,24,wsj_0062.dp
premiere,NN,24,wsj_0062.dp
``,``,24,wsj_0062.dp
In,NNP,24,wsj_0062.dp
the,DT,22,wsj_0062.dp
Dumpster,NNP,20,wsj_0062.dp
'','',24,wsj_0062.dp
column,NN,16,wsj_0062.dp
.,.,7,wsj_0062.dp
The,DT,3,wsj_0062.dp
magazine,NN,3,wsj_0062.dp
's,POS,4,wsj_0062.dp
editors,NNS,5,wsj_0062.dp
ran,VBD,0,wsj_0062.dp
a,DT,8,wsj_0062.dp
giant,JJ,8,wsj_0062.dp
diagram,NN,5,wsj_0062.dp
of,IN,8,wsj_0062.dp
the,DT,11,wsj_0062.dp
product,NN,9,wsj_0062.dp
with,IN,8,wsj_0062.dp
arrows,NNS,12,wsj_0062.dp
pointing,VBG,13,wsj_0062.dp
to,TO,14,wsj_0062.dp
the,DT,18,wsj_0062.dp
packaging,NN,18,wsj_0062.dp
's,POS,25,wsj_0062.dp
polystyrene,NN,20,wsj_0062.dp
foam,NN,25,wsj_0062.dp
",",",",25,wsj_0062.dp
polyproplene,NN,25,wsj_0062.dp
and,CC,25,wsj_0062.dp
polyester,NN,25,wsj_0062.dp
film,NN,29,wsj_0062.dp
--,:,29,wsj_0062.dp
all,DT,29,wsj_0062.dp
plastic,NN,29,wsj_0062.dp
items,NNS,15,wsj_0062.dp
they,PRP,31,wsj_0062.dp
say,VBP,29,wsj_0062.dp
are,VBP,31,wsj_0062.dp
non-biodegradable,JJ,32,wsj_0062.dp
.,.,5,wsj_0062.dp
``,``,20,wsj_0062.dp
It,PRP,3,wsj_0062.dp
's,VBZ,20,wsj_0062.dp
precisely,RB,3,wsj_0062.dp
the,DT,6,wsj_0062.dp
kind,NN,3,wsj_0062.dp
of,IN,6,wsj_0062.dp
product,NN,7,wsj_0062.dp
that,WDT,6,wsj_0062.dp
's,VBZ,9,wsj_0062.dp
created,VBN,10,wsj_0062.dp
the,DT,15,wsj_0062.dp
municipal,JJ,15,wsj_0062.dp
landfill,NN,15,wsj_0062.dp
monster,NN,11,wsj_0062.dp
",",",",20,wsj_0062.dp
'','',20,wsj_0062.dp
the,DT,19,wsj_0062.dp
editors,NNS,20,wsj_0062.dp
wrote,VBD,0,wsj_0062.dp
.,.,20,wsj_0062.dp
``,``,21,wsj_0062.dp
I,PRP,3,wsj_0062.dp
think,VBP,21,wsj_0062.dp
that,IN,3,wsj_0062.dp
this,DT,6,wsj_0062.dp
magazine,NN,7,wsj_0062.dp
is,VBZ,15,wsj_0062.dp
not,RB,7,wsj_0062.dp
only,RB,8,wsj_0062.dp
called,VBN,7,wsj_0062.dp
Garbage,NNP,10,wsj_0062.dp
",",",",15,wsj_0062.dp
but,CC,15,wsj_0062.dp
it,PRP,15,wsj_0062.dp
is,VBZ,4,wsj_0062.dp
practicing,VBG,15,wsj_0062.dp
journalistic,JJ,18,wsj_0062.dp
garbage,NN,16,wsj_0062.dp
",",",",21,wsj_0062.dp
'','',21,wsj_0062.dp
fumes,VBZ,0,wsj_0062.dp
a,DT,23,wsj_0062.dp
spokesman,NN,21,wsj_0062.dp
for,IN,23,wsj_0062.dp
Campbell,NNP,26,wsj_0062.dp
Soup,NNP,24,wsj_0062.dp
.,.,21,wsj_0062.dp
He,PRP,2,wsj_0062.dp
says,VBZ,0,wsj_0062.dp
Campbell,NNP,4,wsj_0062.dp
was,VBD,2,wsj_0062.dp
n't,RB,4,wsj_0062.dp
even,RB,4,wsj_0062.dp
contacted,VBN,4,wsj_0062.dp
by,IN,7,wsj_0062.dp
the,DT,10,wsj_0062.dp
magazine,NN,8,wsj_0062.dp
for,IN,7,wsj_0062.dp
the,DT,13,wsj_0062.dp
opportunity,NN,11,wsj_0062.dp
to,TO,15,wsj_0062.dp
comment,VB,13,wsj_0062.dp
.,.,2,wsj_0062.dp
Modifications,NNS,2,wsj_0062.dp
had,VBD,0,wsj_0062.dp
been,VBN,2,wsj_0062.dp
made,VBN,3,wsj_0062.dp
to,TO,4,wsj_0062.dp
the,DT,9,wsj_0062.dp
Souper,NNP,9,wsj_0062.dp
Combo,NNP,9,wsj_0062.dp
product,NN,5,wsj_0062.dp
at,IN,4,wsj_0062.dp
the,DT,12,wsj_0062.dp
time,NN,10,wsj_0062.dp
the,DT,14,wsj_0062.dp
issue,NN,15,wsj_0062.dp
was,VBD,12,wsj_0062.dp
printed,VBN,15,wsj_0062.dp
",",",",19,wsj_0062.dp
he,PRP,19,wsj_0062.dp
says,VBZ,4,wsj_0062.dp
",",",",19,wsj_0062.dp
making,VBG,4,wsj_0062.dp
it,PRP,25,wsj_0062.dp
less,JJR,25,wsj_0062.dp
an,DT,25,wsj_0062.dp
offender,NN,21,wsj_0062.dp
than,IN,25,wsj_0062.dp
was,VBD,26,wsj_0062.dp
portrayed,VBN,27,wsj_0062.dp
.,.,2,wsj_0062.dp
He,PRP,2,wsj_0062.dp
admits,VBZ,0,wsj_0062.dp
",",",",4,wsj_0062.dp
though,RB,2,wsj_0062.dp
",",",",4,wsj_0062.dp
it,PRP,7,wsj_0062.dp
is,VBZ,2,wsj_0062.dp
n't,RB,7,wsj_0062.dp
one,CD,7,wsj_0062.dp
of,IN,9,wsj_0062.dp
Campbell,NNP,13,wsj_0062.dp
Soup,NNP,13,wsj_0062.dp
's,POS,15,wsj_0062.dp
better,JJR,15,wsj_0062.dp
products,NNS,10,wsj_0062.dp
in,IN,7,wsj_0062.dp
terms,NNS,16,wsj_0062.dp
of,IN,17,wsj_0062.dp
recyclability,NN,18,wsj_0062.dp
.,.,2,wsj_0062.dp
Campbell,NNP,2,wsj_0062.dp
Soup,NNP,7,wsj_0062.dp
",",",",7,wsj_0062.dp
not,RB,7,wsj_0062.dp
surprisingly,RB,4,wsj_0062.dp
",",",",7,wsj_0062.dp
does,VBZ,0,wsj_0062.dp
n't,RB,7,wsj_0062.dp
have,VB,7,wsj_0062.dp
any,DT,11,wsj_0062.dp
plans,NNS,9,wsj_0062.dp
to,TO,13,wsj_0062.dp
advertise,VB,11,wsj_0062.dp
in,IN,13,wsj_0062.dp
the,DT,16,wsj_0062.dp
magazine,NN,14,wsj_0062.dp
",",",",9,wsj_0062.dp
according,VBG,9,wsj_0062.dp
to,TO,18,wsj_0062.dp
its,PRP$,21,wsj_0062.dp
spokesman,NN,19,wsj_0062.dp
.,.,7,wsj_0062.dp
Some,DT,3,wsj_0062.dp
media,NNS,3,wsj_0062.dp
experts,NNS,4,wsj_0062.dp
question,VBP,0,wsj_0062.dp
whether,IN,4,wsj_0062.dp
a,DT,8,wsj_0062.dp
young,JJ,8,wsj_0062.dp
magazine,NN,9,wsj_0062.dp
can,MD,5,wsj_0062.dp
risk,VB,9,wsj_0062.dp
turning,VBG,10,wsj_0062.dp
off,RP,11,wsj_0062.dp
Madison,NNP,15,wsj_0062.dp
Avenue,NNP,15,wsj_0062.dp
's,POS,17,wsj_0062.dp
big,JJ,17,wsj_0062.dp
spenders,NNS,11,wsj_0062.dp
.,.,4,wsj_0062.dp
``,``,29,wsj_0062.dp
You,PRP,4,wsj_0062.dp
really,RB,4,wsj_0062.dp
need,VBP,29,wsj_0062.dp
the,DT,7,wsj_0062.dp
Campbell,NNP,7,wsj_0062.dp
Soups,NNP,12,wsj_0062.dp
of,IN,7,wsj_0062.dp
the,DT,10,wsj_0062.dp
world,NN,8,wsj_0062.dp
to,TO,12,wsj_0062.dp
be,VB,4,wsj_0062.dp
interested,JJ,12,wsj_0062.dp
in,IN,13,wsj_0062.dp
your,PRP$,16,wsj_0062.dp
magazine,NN,14,wsj_0062.dp
if,IN,4,wsj_0062.dp
you,PRP,19,wsj_0062.dp
're,VBP,17,wsj_0062.dp
going,VBG,19,wsj_0062.dp
to,TO,22,wsj_0062.dp
make,VB,20,wsj_0062.dp
a,DT,24,wsj_0062.dp
run,NN,22,wsj_0062.dp
of,IN,24,wsj_0062.dp
it,PRP,25,wsj_0062.dp
",",",",29,wsj_0062.dp
'','',29,wsj_0062.dp
says,VBZ,0,wsj_0062.dp
Mike,NNP,31,wsj_0062.dp
White,NNP,38,wsj_0062.dp
",",",",38,wsj_0062.dp
senior,JJ,35,wsj_0062.dp
vice,NN,35,wsj_0062.dp
president,NN,38,wsj_0062.dp
and,CC,38,wsj_0062.dp
media,NNS,38,wsj_0062.dp
director,NN,29,wsj_0062.dp
at,IN,38,wsj_0062.dp
DDB,NNP,41,wsj_0062.dp
Needham,NNP,43,wsj_0062.dp
",",",",43,wsj_0062.dp
Chicago,NNP,39,wsj_0062.dp
.,.,29,wsj_0062.dp
``,``,24,wsj_0062.dp
The,DT,3,wsj_0062.dp
economics,NNS,9,wsj_0062.dp
of,IN,3,wsj_0062.dp
magazine,NN,6,wsj_0062.dp
publishing,NN,4,wsj_0062.dp
pretty,RB,9,wsj_0062.dp
much,RB,7,wsj_0062.dp
require,VBP,24,wsj_0062.dp
that,IN,9,wsj_0062.dp
you,PRP,12,wsj_0062.dp
have,VBP,10,wsj_0062.dp
a,DT,16,wsj_0062.dp
pretty,RB,15,wsj_0062.dp
solid,JJ,16,wsj_0062.dp
base,NN,12,wsj_0062.dp
'','',16,wsj_0062.dp
of,IN,16,wsj_0062.dp
big-time,JJ,21,wsj_0062.dp
ad,NN,21,wsj_0062.dp
spenders,NNS,18,wsj_0062.dp
",",",",24,wsj_0062.dp
he,PRP,24,wsj_0062.dp
adds,VBZ,0,wsj_0062.dp
.,.,24,wsj_0062.dp
The,DT,4,wsj_0062.dp
first,JJ,4,wsj_0062.dp
two,CD,4,wsj_0062.dp
issues,NNS,5,wsj_0062.dp
featured,VBD,25,wsj_0062.dp
ads,NNS,5,wsj_0062.dp
from,IN,6,wsj_0062.dp
only,RB,10,wsj_0062.dp
a,DT,10,wsj_0062.dp
handful,NN,7,wsj_0062.dp
of,IN,10,wsj_0062.dp
big,JJ,13,wsj_0062.dp
advertisers,NNS,11,wsj_0062.dp
",",",",10,wsj_0062.dp
including,VBG,10,wsj_0062.dp
General,NNP,17,wsj_0062.dp
Electric,NNP,20,wsj_0062.dp
and,CC,20,wsj_0062.dp
Adolph,NNP,20,wsj_0062.dp
Coors,NNP,15,wsj_0062.dp
",",",",25,wsj_0062.dp
but,CC,25,wsj_0062.dp
the,DT,24,wsj_0062.dp
majority,NN,25,wsj_0062.dp
were,VBD,0,wsj_0062.dp
from,IN,25,wsj_0062.dp
companies,NNS,26,wsj_0062.dp
like,IN,27,wsj_0062.dp
Waste,NNP,31,wsj_0062.dp
Management,NNP,31,wsj_0062.dp
Inc.,NNP,34,wsj_0062.dp
and,CC,34,wsj_0062.dp
Bumkins,NNP,34,wsj_0062.dp
International,NNP,36,wsj_0062.dp
",",",",36,wsj_0062.dp
firms,NNS,28,wsj_0062.dp
that,WDT,36,wsj_0062.dp
do,VBP,37,wsj_0062.dp
n't,RB,38,wsj_0062.dp
spend,VB,38,wsj_0062.dp
much,JJ,42,wsj_0062.dp
money,NN,40,wsj_0062.dp
advertising,VBG,40,wsj_0062.dp
and,CC,38,wsj_0062.dp
ca,MD,38,wsj_0062.dp
n't,RB,45,wsj_0062.dp
be,VB,45,wsj_0062.dp
relied,VBN,47,wsj_0062.dp
on,IN,48,wsj_0062.dp
to,TO,51,wsj_0062.dp
support,VB,48,wsj_0062.dp
a,DT,53,wsj_0062.dp
magazine,NN,51,wsj_0062.dp
over,IN,51,wsj_0062.dp
the,DT,57,wsj_0062.dp
long,JJ,57,wsj_0062.dp
haul,NN,54,wsj_0062.dp
.,.,25,wsj_0062.dp
A,DT,4,wsj_0062.dp
Waste,NNP,4,wsj_0062.dp
Management,NNP,4,wsj_0062.dp
spokeswoman,NN,5,wsj_0062.dp
says,VBZ,0,wsj_0062.dp
its,PRP$,7,wsj_0062.dp
ad,NN,12,wsj_0062.dp
in,IN,7,wsj_0062.dp
the,DT,11,wsj_0062.dp
premiere,NN,11,wsj_0062.dp
issue,NN,8,wsj_0062.dp
was,VBD,19,wsj_0062.dp
a,DT,15,wsj_0062.dp
one-time,JJ,15,wsj_0062.dp
purchase,NN,12,wsj_0062.dp
",",",",19,wsj_0062.dp
and,CC,19,wsj_0062.dp
it,PRP,19,wsj_0062.dp
does,VBZ,5,wsj_0062.dp
n't,RB,19,wsj_0062.dp
have,VB,19,wsj_0062.dp
any,DT,23,wsj_0062.dp
plans,NNS,21,wsj_0062.dp
to,TO,25,wsj_0062.dp
advertise,VB,23,wsj_0062.dp
in,IN,25,wsj_0062.dp
future,JJ,28,wsj_0062.dp
issues,NNS,26,wsj_0062.dp
.,.,5,wsj_0062.dp
``,``,13,wsj_0062.dp
We,PRP,3,wsj_0062.dp
do,VBP,13,wsj_0062.dp
n't,RB,3,wsj_0062.dp
spend,VB,3,wsj_0062.dp
much,JJ,5,wsj_0062.dp
on,IN,5,wsj_0062.dp
print,NN,9,wsj_0062.dp
advertising,NN,7,wsj_0062.dp
",",",",13,wsj_0062.dp
'','',13,wsj_0062.dp
she,PRP,13,wsj_0062.dp
says,VBZ,0,wsj_0062.dp
.,.,13,wsj_0062.dp
But,CC,12,wsj_0062.dp
Ms.,NNP,3,wsj_0062.dp
Poore,NNP,10,wsj_0062.dp
",",",",10,wsj_0062.dp
the,DT,7,wsj_0062.dp
magazine,NN,7,wsj_0062.dp
's,POS,10,wsj_0062.dp
editor,NN,10,wsj_0062.dp
and,CC,10,wsj_0062.dp
publisher,NN,12,wsj_0062.dp
",",",",10,wsj_0062.dp
contends,VBZ,0,wsj_0062.dp
Garbage,NNP,14,wsj_0062.dp
can,MD,12,wsj_0062.dp
survive,VB,14,wsj_0062.dp
",",",",19,wsj_0062.dp
at,IN,19,wsj_0062.dp
least,JJS,19,wsj_0062.dp
initially,RB,15,wsj_0062.dp
",",",",19,wsj_0062.dp
on,IN,15,wsj_0062.dp
subscription,NN,23,wsj_0062.dp
revenues,NNS,21,wsj_0062.dp
.,.,12,wsj_0062.dp
Individual,JJ,2,wsj_0062.dp
copies,NNS,6,wsj_0062.dp
of,IN,2,wsj_0062.dp
the,DT,5,wsj_0062.dp
magazine,NN,3,wsj_0062.dp
sell,VBP,13,wsj_0062.dp
for,IN,6,wsj_0062.dp
$,$,9,wsj_0062.dp
2.95,CD,7,wsj_0062.dp
and,CC,13,wsj_0062.dp
yearly,JJ,12,wsj_0062.dp
subscriptions,NNS,13,wsj_0062.dp
cost,NN,0,wsj_0062.dp
$,$,15,wsj_0062.dp
21,CD,13,wsj_0062.dp
.,.,13,wsj_0062.dp
-LRB-,-LRB-,3,wsj_0062.dp
It,PRP,3,wsj_0062.dp
is,VBZ,0,wsj_0062.dp
",",",",5,wsj_0062.dp
of,IN,3,wsj_0062.dp
course,NN,5,wsj_0062.dp
",",",",5,wsj_0062.dp
printed,VBN,3,wsj_0062.dp
on,IN,8,wsj_0062.dp
recycled,VBN,11,wsj_0062.dp
paper,NN,9,wsj_0062.dp
.,.,3,wsj_0062.dp
-RRB-,-RRB-,3,wsj_0062.dp
According,VBG,14,wsj_0062.dp
to,TO,1,wsj_0062.dp
Ms.,NNP,4,wsj_0062.dp
Poore,NNP,2,wsj_0062.dp
",",",",14,wsj_0062.dp
Old-House,NNP,8,wsj_0062.dp
Journal,NNP,8,wsj_0062.dp
Corp.,NNP,12,wsj_0062.dp
",",",",12,wsj_0062.dp
her,PRP$,12,wsj_0062.dp
publishing,NN,12,wsj_0062.dp
company,NN,14,wsj_0062.dp
",",",",12,wsj_0062.dp
printed,VBD,0,wsj_0062.dp
and,CC,14,wsj_0062.dp
sold,VBD,14,wsj_0062.dp
all,DT,19,wsj_0062.dp
"126,000",CD,19,wsj_0062.dp
copies,NNS,14,wsj_0062.dp
of,IN,19,wsj_0062.dp
the,DT,23,wsj_0062.dp
premiere,NN,23,wsj_0062.dp
issue,NN,20,wsj_0062.dp
.,.,14,wsj_0062.dp
The,DT,5,wsj_0062.dp
first,JJ,5,wsj_0062.dp
and,CC,5,wsj_0062.dp
second,JJ,5,wsj_0062.dp
issues,NNS,6,wsj_0062.dp
sold,VBD,17,wsj_0062.dp
out,RP,6,wsj_0062.dp
on,IN,6,wsj_0062.dp
newsstands,NNS,8,wsj_0062.dp
",",",",12,wsj_0062.dp
she,PRP,12,wsj_0062.dp
says,VBZ,17,wsj_0062.dp
",",",",12,wsj_0062.dp
and,CC,17,wsj_0062.dp
the,DT,16,wsj_0062.dp
magazine,NN,17,wsj_0062.dp
has,VBZ,0,wsj_0062.dp
orders,NNS,17,wsj_0062.dp
for,IN,18,wsj_0062.dp
"93,000",CD,21,wsj_0062.dp
subscriptions,NNS,19,wsj_0062.dp
.,.,17,wsj_0062.dp
Asked,VBN,18,wsj_0062.dp
whether,IN,1,wsj_0062.dp
potential,JJ,4,wsj_0062.dp
advertisers,NNS,5,wsj_0062.dp
will,MD,2,wsj_0062.dp
be,VB,5,wsj_0062.dp
scared,VBN,6,wsj_0062.dp
away,RB,7,wsj_0062.dp
by,IN,7,wsj_0062.dp
the,DT,12,wsj_0062.dp
magazine,NN,12,wsj_0062.dp
's,POS,14,wsj_0062.dp
direct,JJ,14,wsj_0062.dp
policy,NN,9,wsj_0062.dp
",",",",18,wsj_0062.dp
Ms.,NNP,17,wsj_0062.dp
Poore,NNP,18,wsj_0062.dp
replies,VBZ,0,wsj_0062.dp
:,:,18,wsj_0062.dp
``,``,18,wsj_0062.dp
I,PRP,22,wsj_0062.dp
do,VBP,27,wsj_0062.dp
n't,RB,22,wsj_0062.dp
know,VB,22,wsj_0062.dp
and,CC,27,wsj_0062.dp
I,PRP,27,wsj_0062.dp
do,VBP,18,wsj_0062.dp
n't,RB,27,wsj_0062.dp
care,VB,27,wsj_0062.dp
.,.,18,wsj_0062.dp
I,PRP,2,wsj_0062.dp
'm,VBP,18,wsj_0062.dp
not,RB,2,wsj_0062.dp
saying,VBG,2,wsj_0062.dp
advertising,NN,6,wsj_0062.dp
revenue,NN,7,wsj_0062.dp
is,VBZ,4,wsj_0062.dp
n't,RB,7,wsj_0062.dp
important,JJ,7,wsj_0062.dp
",",",",13,wsj_0062.dp
'','',13,wsj_0062.dp
she,PRP,13,wsj_0062.dp
says,VBZ,18,wsj_0062.dp
",",",",13,wsj_0062.dp
``,``,18,wsj_0062.dp
but,CC,18,wsj_0062.dp
I,PRP,18,wsj_0062.dp
could,MD,0,wsj_0062.dp
n't,RB,18,wsj_0062.dp
sleep,VB,18,wsj_0062.dp
at,IN,20,wsj_0062.dp
night,NN,21,wsj_0062.dp
'','',20,wsj_0062.dp
if,IN,20,wsj_0062.dp
the,DT,26,wsj_0062.dp
magazine,NN,27,wsj_0062.dp
bowed,VBD,24,wsj_0062.dp
to,TO,27,wsj_0062.dp
a,DT,30,wsj_0062.dp
company,NN,28,wsj_0062.dp
because,IN,27,wsj_0062.dp
they,PRP,34,wsj_0062.dp
once,RB,34,wsj_0062.dp
took,VBD,31,wsj_0062.dp
out,RP,34,wsj_0062.dp
an,DT,37,wsj_0062.dp
ad,NN,34,wsj_0062.dp
.,.,18,wsj_0062.dp
Ad,NNP,2,wsj_0062.dp
Notes,NNPS,0,wsj_0062.dp
...,:,2,wsj_0062.dp
.,.,2,wsj_0062.dp
INTERPUBLIC,NNP,0,wsj_0062.dp
ON,NNP,1,wsj_0062.dp
TV,NNP,2,wsj_0062.dp
:,:,1,wsj_0062.dp
Interpublic,NNP,2,wsj_0062.dp
Group,NNP,3,wsj_0062.dp
said,VBD,0,wsj_0062.dp
its,PRP$,7,wsj_0062.dp
television,NN,7,wsj_0062.dp
programming,NN,7,wsj_0062.dp
operations,NNS,16,wsj_0062.dp
--,:,9,wsj_0062.dp
which,IN,7,wsj_0062.dp
it,PRP,11,wsj_0062.dp
expanded,VBD,9,wsj_0062.dp
earlier,JJR,14,wsj_0062.dp
this,DT,14,wsj_0062.dp
year,NN,11,wsj_0062.dp
--,:,9,wsj_0062.dp
agreed,NN,3,wsj_0062.dp
to,TO,18,wsj_0062.dp
supply,VB,16,wsj_0062.dp
more,JJR,20,wsj_0062.dp
than,IN,22,wsj_0062.dp
"4,000",CD,20,wsj_0062.dp
hours,NNS,18,wsj_0062.dp
of,IN,22,wsj_0062.dp
original,JJ,25,wsj_0062.dp
programming,NN,23,wsj_0062.dp
across,IN,18,wsj_0062.dp
Europe,NNP,26,wsj_0062.dp
in,IN,18,wsj_0062.dp
1990,CD,28,wsj_0062.dp
.,.,3,wsj_0062.dp
It,PRP,2,wsj_0062.dp
said,VBD,0,wsj_0062.dp
the,DT,4,wsj_0062.dp
programs,NNS,8,wsj_0062.dp
",",",",8,wsj_0062.dp
largely,RB,8,wsj_0062.dp
game,NN,8,wsj_0062.dp
shows,NNS,10,wsj_0062.dp
",",",",8,wsj_0062.dp
will,MD,2,wsj_0062.dp
be,VB,10,wsj_0062.dp
provided,VBN,11,wsj_0062.dp
by,IN,12,wsj_0062.dp
its,PRP$,17,wsj_0062.dp
E.C.,NNP,17,wsj_0062.dp
Television,NNP,17,wsj_0062.dp
unit,NN,13,wsj_0062.dp
along,IN,17,wsj_0062.dp
with,IN,18,wsj_0062.dp
Fremantle,NNP,21,wsj_0062.dp
International,NNP,26,wsj_0062.dp
",",",",26,wsj_0062.dp
a,DT,26,wsj_0062.dp
producer,NN,26,wsj_0062.dp
and,CC,26,wsj_0062.dp
distributor,NN,19,wsj_0062.dp
of,IN,26,wsj_0062.dp
game,NN,29,wsj_0062.dp
shows,NNS,27,wsj_0062.dp
of,IN,29,wsj_0062.dp
which,WDT,30,wsj_0062.dp
it,PRP,34,wsj_0062.dp
recently,RB,34,wsj_0062.dp
bought,VBD,30,wsj_0062.dp
49,CD,36,wsj_0062.dp
%,NN,34,wsj_0062.dp
.,.,2,wsj_0062.dp
It,PRP,2,wsj_0062.dp
said,VBD,0,wsj_0062.dp
that,DT,4,wsj_0062.dp
volume,NN,5,wsj_0062.dp
makes,VBZ,2,wsj_0062.dp
it,PRP,9,wsj_0062.dp
the,DT,9,wsj_0062.dp
largest,JJS,9,wsj_0062.dp
supplier,NN,5,wsj_0062.dp
of,IN,9,wsj_0062.dp
original,JJ,13,wsj_0062.dp
TV,NN,13,wsj_0062.dp
programming,NN,10,wsj_0062.dp
in,IN,9,wsj_0062.dp
Europe,NNP,14,wsj_0062.dp
.,.,2,wsj_0062.dp
Interpublic,NNP,2,wsj_0062.dp
is,VBZ,0,wsj_0062.dp
providing,VBG,2,wsj_0062.dp
the,DT,5,wsj_0062.dp
programming,NN,3,wsj_0062.dp
in,IN,3,wsj_0062.dp
return,NN,6,wsj_0062.dp
for,IN,7,wsj_0062.dp
advertising,NN,10,wsj_0062.dp
time,NN,8,wsj_0062.dp
",",",",10,wsj_0062.dp
which,WDT,10,wsj_0062.dp
it,PRP,14,wsj_0062.dp
said,VBD,12,wsj_0062.dp
will,MD,14,wsj_0062.dp
be,VB,15,wsj_0062.dp
valued,VBN,16,wsj_0062.dp
at,IN,17,wsj_0062.dp
more,RBR,21,wsj_0062.dp
than,IN,21,wsj_0062.dp
$,$,18,wsj_0062.dp
75,CD,21,wsj_0062.dp
million,CD,21,wsj_0062.dp
in,IN,17,wsj_0062.dp
1990,CD,24,wsj_0062.dp
and,CC,17,wsj_0062.dp
$,$,17,wsj_0062.dp
150,CD,27,wsj_0062.dp
million,CD,27,wsj_0062.dp
in,IN,27,wsj_0062.dp
1991,CD,30,wsj_0062.dp
.,.,2,wsj_0062.dp
It,PRP,2,wsj_0062.dp
plans,VBZ,0,wsj_0062.dp
to,TO,4,wsj_0062.dp
sell,VB,2,wsj_0062.dp
the,DT,7,wsj_0062.dp
ad,NN,7,wsj_0062.dp
time,NN,4,wsj_0062.dp
to,TO,4,wsj_0062.dp
its,PRP$,10,wsj_0062.dp
clients,NNS,8,wsj_0062.dp
at,IN,4,wsj_0062.dp
a,DT,13,wsj_0062.dp
discount,NN,11,wsj_0062.dp
.,.,2,wsj_0062.dp
NEW,NNP,2,wsj_0062.dp
ACCOUNT,NNP,0,wsj_0062.dp
:,:,2,wsj_0062.dp
CoreStates,NNP,3,wsj_0062.dp
Financial,NNP,3,wsj_0062.dp
Corp.,NNP,5,wsj_0062.dp
",",",",5,wsj_0062.dp
Philadelphia,NNP,7,wsj_0062.dp
",",",",5,wsj_0062.dp
named,VBD,0,wsj_0062.dp
Earle,NNP,12,wsj_0062.dp
Palmer,NNP,12,wsj_0062.dp
Brown,NNP,12,wsj_0062.dp
&,CC,12,wsj_0062.dp
Spiro,NNP,14,wsj_0062.dp
",",",",14,wsj_0062.dp
Philadelphia,NNP,7,wsj_0062.dp
",",",",14,wsj_0062.dp
as,IN,7,wsj_0062.dp
agency,NN,16,wsj_0062.dp
of,IN,17,wsj_0062.dp
record,NN,18,wsj_0062.dp
for,IN,17,wsj_0062.dp
its,PRP$,25,wsj_0062.dp
$,$,25,wsj_0062.dp
5,CD,22,wsj_0062.dp
million,CD,22,wsj_0062.dp
account,NN,20,wsj_0062.dp
.,.,7,wsj_0062.dp
The,DT,2,wsj_0062.dp
business,NN,3,wsj_0062.dp
had,VBD,0,wsj_0062.dp
been,VBN,3,wsj_0062.dp
handled,VBN,4,wsj_0062.dp
by,IN,5,wsj_0062.dp
VanSant,NNP,8,wsj_0062.dp
Dugdale,NNP,10,wsj_0062.dp
",",",",10,wsj_0062.dp
Baltimore,NNP,6,wsj_0062.dp
.,.,3,wsj_0062.dp
AT&T,NNP,2,wsj_0062.dp
FAX,NNP,0,wsj_0062.dp
:,:,2,wsj_0062.dp
American,NNP,5,wsj_0062.dp
Telephone,NNP,5,wsj_0062.dp
&,CC,5,wsj_0062.dp
Telegraph,NNP,5,wsj_0062.dp
's,POS,9,wsj_0062.dp
General,NNP,9,wsj_0062.dp
Business,NNP,9,wsj_0062.dp
Systems,NNPS,9,wsj_0062.dp
division,NN,12,wsj_0062.dp
",",",",12,wsj_0062.dp
New,NNP,12,wsj_0062.dp
York,NNP,14,wsj_0062.dp
",",",",12,wsj_0062.dp
